Cluster	`__mclCluster`	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
9	9	GO:0034080	CENP-A containing chromatin assembly	2/4	10/14419	2.59556683411543e-6	1.4145839245929094e-4	3.0053931763441826e-5	CENPA/HJURP	2
9	9	GO:0034508	centromere complex assembly	2/4	28/14419	2.1766470630262214e-5	7.908484328995271e-4	1.6802187854939255e-4	CENPA/HJURP	2
9	9	GO:0000281	mitotic cytokinesis	2/4	79/14419	1.7657742007247225e-4	0.004811734696974869	0.001022290326735366	CENPA/INCENP	2
9	9	GO:0061640	cytoskeleton-dependent cytokinesis	2/4	103/14419	3.003885690484045e-4	0.006548470805255218	0.0013912733724347156	CENPA/INCENP	2
9	9	GO:1902850	microtubule cytoskeleton organization involved in mitosis	2/4	149/14419	6.278227388369945e-4	0.0114054464222054	0.0024231754832305056	CENPA/INCENP	2
9	9	GO:0000910	cytokinesis	2/4	162/14419	7.416594407729608e-4	0.011548697006321816	0.0024536101800007727	CENPA/INCENP	2
9	9	GO:0065004	protein-DNA complex assembly	2/4	175/14419	8.64819034060745e-4	0.01178315933907765	0.002503423519649525	CENPA/HJURP	2
9	9	GO:0051256	mitotic spindle midzone assembly	1/4	10/14419	0.0027715209563763388	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:1902412	regulation of mitotic cytokinesis	1/4	10/14419	0.0027715209563763388	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0000022	mitotic spindle elongation	1/4	11/14419	0.003048355845416406	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	1/4	11/14419	0.003048355845416406	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0090232	positive regulation of spindle checkpoint	1/4	12/14419	0.003325133092543897	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	1/4	12/14419	0.003325133092543897	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051231	spindle elongation	1/4	13/14419	0.0036018527057620764	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051255	spindle midzone assembly	1/4	13/14419	0.0036018527057620764	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0090235	regulation of metaphase plate congression	1/4	13/14419	0.0036018527057620764	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0140694	non-membrane-bounded organelle assembly	2/4	368/14419	0.003767163343180545	0.021555828013318602	0.004579702716494537	CENPA/INCENP	2
9	9	GO:0007059	chromosome segregation	2/4	381/14419	0.004033471701690421	0.021555828013318602	0.004579702716494537	HJURP/INCENP	2
9	9	GO:0051382	kinetochore assembly	1/4	16/14419	0.004431665821966635	0.021555828013318602	0.004579702716494537	CENPA	1
9	9	GO:1901970	positive regulation of mitotic sister chromatid separation	1/4	17/14419	0.004708154979552459	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:1901978	positive regulation of cell cycle checkpoint	1/4	18/14419	0.004984586543229974	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051656	establishment of organelle localization	2/4	436/14419	0.005256543059747098	0.021555828013318602	0.004579702716494537	CENPA/INCENP	2
9	9	GO:0090231	regulation of spindle checkpoint	1/4	19/14419	0.005260960520997338	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	1/4	19/14419	0.005260960520997338	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:1903504	regulation of mitotic spindle checkpoint	1/4	19/14419	0.005260960520997338	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051383	kinetochore organization	1/4	20/14419	0.005537276920852485	0.021555828013318602	0.004579702716494537	CENPA	1
9	9	GO:0051988	regulation of attachment of spindle microtubules to kinetochore	1/4	20/14419	0.005537276920852485	0.021555828013318602	0.004579702716494537	INCENP	1
9	9	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	1/4	21/14419	0.005813535750793242	0.021850875752981495	0.004642387895370284	INCENP	1
9	9	GO:0051984	positive regulation of chromosome segregation	1/4	27/14419	0.0074698802100214845	0.02626506267394651	0.005580216116145082	INCENP	1
9	9	GO:1905820	positive regulation of chromosome separation	1/4	27/14419	0.0074698802100214845	0.02626506267394651	0.005580216116145082	INCENP	1
9	9	GO:0071459	protein localization to chromosome, centromeric region	1/4	29/14419	0.00802153483291057	0.02732335302460163	0.0058050581027642295	CENPA	1
9	9	GO:0000132	establishment of mitotic spindle orientation	1/4	34/14419	0.009399665315644845	0.02828786415729364	0.006009975967749494	CENPA	1
9	9	GO:0032467	positive regulation of cytokinesis	1/4	37/14419	0.01022585404526366	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0040001	establishment of mitotic spindle localization	1/4	39/14419	0.010776359348150355	0.02828786415729364	0.006009975967749494	CENPA	1
9	9	GO:0051294	establishment of spindle orientation	1/4	39/14419	0.010776359348150355	0.02828786415729364	0.006009975967749494	CENPA	1
9	9	GO:0007094	mitotic spindle assembly checkpoint signaling	1/4	42/14419	0.011601686686936508	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0071173	spindle assembly checkpoint signaling	1/4	42/14419	0.011601686686936508	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0071174	mitotic spindle checkpoint signaling	1/4	42/14419	0.011601686686936508	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:1901976	regulation of cell cycle checkpoint	1/4	42/14419	0.011601686686936508	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0031577	spindle checkpoint signaling	1/4	43/14419	0.011876681000997258	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0033046	negative regulation of sister chromatid segregation	1/4	44/14419	0.012151617928932379	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0033048	negative regulation of mitotic sister chromatid segregation	1/4	44/14419	0.012151617928932379	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	1/4	44/14419	0.012151617928932379	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:2000816	negative regulation of mitotic sister chromatid separation	1/4	44/14419	0.012151617928932379	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0051985	negative regulation of chromosome segregation	1/4	46/14419	0.012701319658361965	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	1/4	46/14419	0.012701319658361965	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:1905819	negative regulation of chromosome separation	1/4	46/14419	0.012701319658361965	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0008608	attachment of spindle microtubules to kinetochore	1/4	47/14419	0.012976084475822769	0.02828786415729364	0.006009975967749494	INCENP	1
9	9	GO:0071168	protein localization to chromatin	1/4	47/14419	0.012976084475822769	0.02828786415729364	0.006009975967749494	CENPA	1
9	9	GO:0033047	regulation of mitotic sister chromatid segregation	1/4	50/14419	0.013800034834978825	0.029494192098288075	0.006266269687709683	INCENP	1
9	9	GO:0045839	negative regulation of mitotic nuclear division	1/4	52/14419	0.014349048409873055	0.029510307107097417	0.006269693446220601	INCENP	1
9	9	GO:0051293	establishment of spindle localization	1/4	52/14419	0.014349048409873055	0.029510307107097417	0.006269693446220601	CENPA	1
9	9	GO:0007080	mitotic metaphase chromosome alignment	1/4	53/14419	0.014623469221897722	0.029517743429386144	0.006271273350521441	INCENP	1
9	9	GO:0010965	regulation of mitotic sister chromatid separation	1/4	54/14419	0.01489783272761347	0.02952479576927033	0.00627277167478462	INCENP	1
9	9	GO:0051653	spindle localization	1/4	56/14419	0.015446387852031451	0.030062160772792584	0.006386939034296832	CENPA	1
9	9	GO:0051306	mitotic sister chromatid separation	1/4	57/14419	0.0157205794866897	0.030062160772792584	0.006386939034296832	INCENP	1
9	9	GO:0051784	negative regulation of nuclear division	1/4	59/14419	0.016268790940788036	0.030574107112860276	0.006495706001766549	INCENP	1
9	9	GO:0090307	mitotic spindle assembly	1/4	63/14419	0.01736452681143319	0.03208022749908843	0.006815692950071905	INCENP	1
9	9	GO:1905818	regulation of chromosome separation	1/4	68/14419	0.018732909112188056	0.0340314515538083	0.007230245622248023	INCENP	1
9	9	GO:0051101	regulation of DNA binding	1/4	75/14419	0.020646242715434915	0.03629742670939364	0.007711669605086047	HJURP	1
9	9	GO:0051304	chromosome separation	1/4	75/14419	0.020646242715434915	0.03629742670939364	0.007711669605086047	INCENP	1
9	9	GO:0032465	regulation of cytokinesis	1/4	80/14419	0.022011195488267243	0.03808286203525602	0.008090999176973758	INCENP	1
9	9	GO:0051781	positive regulation of cell division	1/4	82/14419	0.02255677690407465	0.038283285192058314	0.008133580629891675	INCENP	1
9	9	GO:2001251	negative regulation of chromosome organization	1/4	83/14419	0.022829481995264134	0.038283285192058314	0.008133580629891675	INCENP	1
9	9	GO:0030071	regulation of mitotic metaphase/anaphase transition	1/4	85/14419	0.023374720984027042	0.03860370586755981	0.008201656485623524	INCENP	1
9	9	GO:0051310	metaphase chromosome alignment	1/4	88/14419	0.024192151602552503	0.03864684160420952	0.008210821007171508	INCENP	1
9	9	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	1/4	88/14419	0.024192151602552503	0.03864684160420952	0.008210821007171508	INCENP	1
9	9	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	1/4	89/14419	0.02446451441000419	0.03864684160420952	0.008210821007171508	INCENP	1
9	9	GO:0044784	metaphase/anaphase transition of cell cycle	1/4	92/14419	0.025281260747617162	0.039366534592718154	0.008363725360113948	INCENP	1
9	9	GO:0033045	regulation of sister chromatid segregation	1/4	99/14419	0.027185007728893984	0.04156645930371917	0.008831116414117064	INCENP	1
9	9	GO:0051303	establishment of chromosome localization	1/4	100/14419	0.027456743760254865	0.04156645930371917	0.008831116414117064	INCENP	1
9	9	GO:0034502	protein localization to chromosome	1/4	102/14419	0.02800004503518283	0.04180828642239628	0.008882494459610993	CENPA	1
9	9	GO:0050000	chromosome localization	1/4	108/14419	0.029628583130131392	0.04345438626125741	0.009232221127452082	INCENP	1
9	9	GO:0007088	regulation of mitotic nuclear division	1/4	109/14419	0.029899807060498218	0.04345438626125741	0.009232221127452082	INCENP	1
9	9	GO:0051225	spindle assembly	1/4	115/14419	0.031525956853224235	0.04501103037849749	0.009562942233963739	INCENP	1
9	9	GO:0007052	mitotic spindle organization	1/4	116/14419	0.03179678292792942	0.04501103037849749	0.009562942233963739	INCENP	1
9	9	GO:0051983	regulation of chromosome segregation	1/4	122/14419	0.033420546754588276	0.046703071746796436	0.009922429535775198	INCENP	1
9	9	GO:0007093	mitotic cell cycle checkpoint signaling	1/4	133/14419	0.03639214155268866	0.04995190191135523	0.010612668682277306	INCENP	1
9	9	GO:0051783	regulation of nuclear division	1/4	134/14419	0.036661946356957964	0.04995190191135523	0.010612668682277306	INCENP	1
10	10	GO:0010867	positive regulation of triglyceride biosynthetic process	2/4	13/14419	4.497733929570665e-6	5.084084721570303e-4	1.1487873991974782e-4	PLIN5/SCARB1	2
10	10	GO:0010866	regulation of triglyceride biosynthetic process	2/4	17/14419	7.839300589349117e-6	5.084084721570303e-4	1.1487873991974782e-4	PLIN5/SCARB1	2
10	10	GO:0090208	positive regulation of triglyceride metabolic process	2/4	20/14419	1.0948923746913616e-5	5.084084721570303e-4	1.1487873991974782e-4	PLIN5/SCARB1	2
10	10	GO:0006706	steroid catabolic process	2/4	22/14419	1.3309122307775662e-5	5.084084721570303e-4	1.1487873991974782e-4	CYP27A1/SCARB1	2
10	10	GO:0010884	positive regulation of lipid storage	2/4	22/14419	1.3309122307775662e-5	5.084084721570303e-4	1.1487873991974782e-4	PLIN5/SCARB1	2
10	10	GO:0046164	alcohol catabolic process	2/4	27/14419	2.0213594042718016e-5	6.434660770265235e-4	1.453960273248138e-4	CYP27A1/SCARB1	2
10	10	GO:0016042	lipid catabolic process	3/4	300/14419	3.512292819585172e-5	7.991601583780208e-4	1.8057628268668423e-4	CYP27A1/PLIN5/SCARB1	3
10	10	GO:0019432	triglyceride biosynthetic process	2/4	36/14419	3.625058719072475e-5	7.991601583780208e-4	1.8057628268668423e-4	PLIN5/SCARB1	2
10	10	GO:0090207	regulation of triglyceride metabolic process	2/4	37/14419	3.831850028108687e-5	7.991601583780208e-4	1.8057628268668423e-4	PLIN5/SCARB1	2
10	10	GO:0044282	small molecule catabolic process	3/4	333/14419	4.799923786950007e-5	7.991601583780208e-4	1.8057628268668423e-4	CYP27A1/PLIN5/SCARB1	3
10	10	GO:1901616	organic hydroxy compound catabolic process	2/4	42/14419	4.9514943747692354e-5	7.991601583780208e-4	1.8057628268668423e-4	CYP27A1/SCARB1	2
10	10	GO:0046460	neutral lipid biosynthetic process	2/4	44/14419	5.439309978489147e-5	7.991601583780208e-4	1.8057628268668423e-4	PLIN5/SCARB1	2
10	10	GO:0046463	acylglycerol biosynthetic process	2/4	44/14419	5.439309978489147e-5	7.991601583780208e-4	1.8057628268668423e-4	PLIN5/SCARB1	2
10	10	GO:0010883	regulation of lipid storage	2/4	47/14419	6.21380551571714e-5	8.47740609644267e-4	1.915534031160923e-4	PLIN5/SCARB1	2
10	10	GO:0050994	regulation of lipid catabolic process	2/4	57/14419	9.165631118743361e-5	0.0011670903624533212	2.637128953463002e-4	PLIN5/SCARB1	2
10	10	GO:0046503	glycerolipid catabolic process	2/4	62/14419	1.0854747310326948e-4	0.0012957854601702795	2.92792526133819e-4	PLIN5/SCARB1	2
10	10	GO:0046889	positive regulation of lipid biosynthetic process	2/4	85/14419	2.0448897890315275e-4	0.002221312351542235	5.019223279869476e-4	PLIN5/SCARB1	2
10	10	GO:0019915	lipid storage	2/4	86/14419	2.0933833679455619e-4	0.002221312351542235	5.019223279869476e-4	PLIN5/SCARB1	2
10	10	GO:0006641	triglyceride metabolic process	2/4	93/14419	2.4486121911295415e-4	0.0024614996237144336	5.561944589269319e-4	PLIN5/SCARB1	2
10	10	GO:1905954	positive regulation of lipid localization	2/4	100/14419	2.831406241902226e-4	0.002703992961016626	6.109876627262698e-4	PLIN5/SCARB1	2
10	10	GO:0008203	cholesterol metabolic process	2/4	118/14419	3.941928375667937e-4	0.0034988889413247307	7.906004221235268e-4	CYP27A1/SCARB1	2
10	10	GO:0006639	acylglycerol metabolic process	2/4	121/14419	4.1446360761530107e-4	0.0034988889413247307	7.906004221235268e-4	PLIN5/SCARB1	2
10	10	GO:0006638	neutral lipid metabolic process	2/4	122/14419	4.213321761804649e-4	0.0034988889413247307	7.906004221235268e-4	PLIN5/SCARB1	2
10	10	GO:1902652	secondary alcohol metabolic process	2/4	126/14419	4.493642547970358e-4	0.003576190527759743	8.080673002929153e-4	CYP27A1/SCARB1	2
10	10	GO:0016125	sterol metabolic process	2/4	132/14419	4.930840468262578e-4	0.0037325997582319695	8.434091490080504e-4	CYP27A1/SCARB1	2
10	10	GO:0045834	positive regulation of lipid metabolic process	2/4	134/14419	5.081025848902158e-4	0.0037325997582319695	8.434091490080504e-4	PLIN5/SCARB1	2
10	10	GO:1905952	regulation of lipid localization	2/4	152/14419	6.532634599685744e-4	0.004621234105703619	0.0010442028015092222	PLIN5/SCARB1	2
10	10	GO:0046890	regulation of lipid biosynthetic process	2/4	165/14419	7.692546695155667e-4	0.00524741578133833	0.0011856932875991817	PLIN5/SCARB1	2
10	10	GO:0044242	cellular lipid catabolic process	2/4	204/14419	0.0011729795474386662	0.007725485984854664	0.0017456319943733327	PLIN5/SCARB1	2
10	10	GO:0006909	phagocytosis	2/4	209/14419	0.0012307542721528557	0.00783580219937318	0.0017705587774830558	SCARB1/CD93	2
10	10	GO:0045017	glycerolipid biosynthetic process	2/4	239/14419	0.001605908152851628	0.009894466361118095	0.0022357295167034544	PLIN5/SCARB1	2
10	10	GO:0008202	steroid metabolic process	2/4	260/14419	0.0018974351995743855	0.011325316347459613	0.0025590408941628226	CYP27A1/SCARB1	2
10	10	GO:0019216	regulation of lipid metabolic process	2/4	306/14419	0.002618461926449098	0.01470445840744113	0.0033225836026733887	PLIN5/SCARB1	2
10	10	GO:0006066	alcohol metabolic process	2/4	307/14419	0.002635385387922783	0.01470445840744113	0.0033225836026733887	CYP27A1/SCARB1	2
10	10	GO:0051235	maintenance of location	2/4	313/14419	0.002738036496124443	0.01470445840744113	0.0033225836026733887	PLIN5/SCARB1	2
10	10	GO:0150172	regulation of phosphatidylcholine metabolic process	1/4	10/14419	0.0027715209563763388	0.01470445840744113	0.0033225836026733887	SCARB1	1
10	10	GO:0034384	high-density lipoprotein particle clearance	1/4	11/14419	0.003048355845416406	0.015321999117750883	0.003462121597287331	SCARB1	1
10	10	GO:0090209	negative regulation of triglyceride metabolic process	1/4	11/14419	0.003048355845416406	0.015321999117750883	0.003462121597287331	PLIN5	1
10	10	GO:0010896	regulation of triglyceride catabolic process	1/4	12/14419	0.003325133092543897	0.015490254162826447	0.0035001400974146286	PLIN5	1
10	10	GO:0032490	detection of molecule of bacterial origin	1/4	12/14419	0.003325133092543897	0.015490254162826447	0.0035001400974146286	SCARB1	1
10	10	GO:0042362	fat-soluble vitamin biosynthetic process	1/4	12/14419	0.003325133092543897	0.015490254162826447	0.0035001400974146286	CYP27A1	1
10	10	GO:0046321	positive regulation of fatty acid oxidation	1/4	13/14419	0.0036018527057620764	0.01587255481864563	0.0035865238223448384	PLIN5	1
10	10	GO:0060192	negative regulation of lipase activity	1/4	13/14419	0.0036018527057620764	0.01587255481864563	0.0035865238223448384	PLIN5	1
10	10	GO:0046486	glycerolipid metabolic process	2/4	368/14419	0.003767163343180545	0.01587255481864563	0.0035865238223448384	PLIN5/SCARB1	2
10	10	GO:0035358	regulation of peroxisome proliferator activated receptor signaling pathway	1/4	14/14419	0.003878514693071211	0.01587255481864563	0.0035865238223448384	PLIN5	1
10	10	GO:0046322	negative regulation of fatty acid oxidation	1/4	14/14419	0.003878514693071211	0.01587255481864563	0.0035865238223448384	PLIN5	1
